1.310000000000000000e+03,8.377862595419847125e-01,5.015267175572518665e-01,5.274809160305343747e-01
1.360000000000000000e+03,8.551470588235293713e-01,5.128676470588234837e-01,5.286764705882353033e-01
1.410000000000000000e+03,8.478723404255319451e-01,5.187943262411347511e-01,5.276595744680850908e-01
1.460000000000000000e+03,8.417808219178082307e-01,5.010273972602740100e-01,0.000000000000000000e+00
1.510000000000000000e+03,8.516556291390728894e-01,5.006622516556291647e-01,5.201986754966887450e-01
1.310000000000000000e+03,8.526717557251908275e-01,5.068702290076335659e-01,5.309160305343511022e-01
1.360000000000000000e+03,8.419117647058823595e-01,5.007352941176470562e-01,5.294117647058823595e-01
1.410000000000000000e+03,8.457446808510638014e-01,5.003546099290779869e-01,0.000000000000000000e+00
1.460000000000000000e+03,8.417808219178082307e-01,5.126712328767123461e-01,5.277397260273972712e-01
1.510000000000000000e+03,8.433774834437086643e-01,5.023178807947019653e-01,5.271523178807947518e-01
1.310000000000000000e+03,8.442748091603053950e-01,5.007633587786259888e-01,5.229007633587786641e-01
1.360000000000000000e+03,8.430147058823529438e-01,5.110294117647058432e-01,5.290441176470588314e-01
1.410000000000000000e+03,8.436170212765957688e-01,5.113475177304964703e-01,5.290780141843971496e-01
1.460000000000000000e+03,8.356164383561643927e-01,5.051369863013698280e-01,5.263698630136985912e-01
1.510000000000000000e+03,8.413907284768211703e-01,5.096026490066225545e-01,5.294701986754967171e-01
1.310000000000000000e+03,8.312977099236641410e-01,5.026717557251908497e-01,0.000000000000000000e+00
1.360000000000000000e+03,8.393382352941176627e-01,5.007352941176470562e-01,5.007352941176470562e-01
1.410000000000000000e+03,8.379432624113475336e-01,5.152482269503546597e-01,5.312056737588652933e-01
1.460000000000000000e+03,8.469178082191780588e-01,5.075342465753425181e-01,5.270547945205479312e-01
1.510000000000000000e+03,8.559602649006622377e-01,5.105960264900661905e-01,5.251655629139072579e-01
1.310000000000000000e+03,8.370229007633587237e-01,5.007633587786259888e-01,5.263358778625953915e-01
1.360000000000000000e+03,8.382352941176470784e-01,5.161764705882353477e-01,5.330882352941176405e-01
1.410000000000000000e+03,8.258865248226950895e-01,5.003546099290779869e-01,0.000000000000000000e+00
1.460000000000000000e+03,8.452054794520548198e-01,5.003424657534246700e-01,0.000000000000000000e+00
1.510000000000000000e+03,8.499999999999999778e-01,5.119205298013245198e-01,5.331125827814569007e-01
1.310000000000000000e+03,8.530534351145038219e-01,5.099236641221374100e-01,5.255725190839695138e-01
1.360000000000000000e+03,8.378676470588235503e-01,5.003676470588235281e-01,0.000000000000000000e+00
1.410000000000000000e+03,8.411347517730496381e-01,5.074468085106382809e-01,5.258865248226950451e-01
1.460000000000000000e+03,8.561643835616438158e-01,5.006849315068493400e-01,5.250000000000000222e-01
1.510000000000000000e+03,8.496688741721853955e-01,5.132450331125827381e-01,5.261589403973510048e-01
1.310000000000000000e+03,8.408396946564885566e-01,5.057251908396946938e-01,5.278625954198473691e-01
1.360000000000000000e+03,8.481617647058823373e-01,5.099264705882352589e-01,5.268382352941176627e-01
1.410000000000000000e+03,8.485815602836879190e-01,5.145390070921985748e-01,5.290780141843971496e-01
1.460000000000000000e+03,8.602739726027397449e-01,5.010273972602740100e-01,5.212328767123287632e-01
1.510000000000000000e+03,8.397350993377483697e-01,5.105960264900661905e-01,5.218543046357615456e-01
1.310000000000000000e+03,8.557251908396946716e-01,5.026717557251908497e-01,5.209923664122136922e-01
1.360000000000000000e+03,8.448529411764705843e-01,5.014705882352941124e-01,5.268382352941176627e-01
1.410000000000000000e+03,8.336879432624113573e-01,5.085106382978723527e-01,5.255319148936170581e-01
1.460000000000000000e+03,8.445205479452054798e-01,5.003424657534246700e-01,0.000000000000000000e+00
1.510000000000000000e+03,8.476821192052980125e-01,5.056291390728476776e-01,5.360927152317880306e-01
1.310000000000000000e+03,8.465648854961832503e-01,5.137404580152671318e-01,5.244274809160305306e-01
1.360000000000000000e+03,8.441176470588235281e-01,5.124999999999999556e-01,5.356617647058823373e-01
1.410000000000000000e+03,8.499999999999999778e-01,5.109929078014184833e-01,5.241134751773049993e-01
1.460000000000000000e+03,8.503424657534246478e-01,5.136986301369863561e-01,5.280821917808219412e-01
1.510000000000000000e+03,8.344370860927152744e-01,5.112582781456953551e-01,5.294701986754967171e-01
1.310000000000000000e+03,8.251908396946564528e-01,5.083969465648855435e-01,5.312977099236640965e-01
1.360000000000000000e+03,8.378676470588235503e-01,5.066176470588235059e-01,5.283088235294117752e-01
1.410000000000000000e+03,8.446808510638298406e-01,5.042553191489361764e-01,5.258865248226950451e-01
1.460000000000000000e+03,8.510273972602739878e-01,5.102739726027397671e-01,5.243150684931506822e-01
1.510000000000000000e+03,8.473509933774834302e-01,5.086092715231788075e-01,5.258278145695364225e-01
1.310000000000000000e+03,8.469465648854961337e-01,5.087786259541984268e-01,5.293893129770992356e-01
1.360000000000000000e+03,8.371323529411764941e-01,5.007352941176470562e-01,5.257352941176470784e-01
1.410000000000000000e+03,8.450354609929078276e-01,5.180851063829787773e-01,5.333333333333333259e-01
1.460000000000000000e+03,8.493150684931506378e-01,5.044520547945205990e-01,0.000000000000000000e+00
1.510000000000000000e+03,8.450331125827814649e-01,5.026490066225165476e-01,5.288079470198675525e-01
1.310000000000000000e+03,8.347328244274808684e-01,5.137404580152671318e-01,5.290076335877862412e-01
1.360000000000000000e+03,8.426470588235294157e-01,5.073529411764705621e-01,5.242647058823529660e-01
1.410000000000000000e+03,8.450354609929078276e-01,5.017730496453900457e-01,5.297872340425532345e-01
1.460000000000000000e+03,8.380136986301369717e-01,5.017123287671232390e-01,5.260273972602739212e-01
1.510000000000000000e+03,8.453642384105960472e-01,5.039735099337748769e-01,5.274834437086092231e-01
1.310000000000000000e+03,8.351145038167938628e-01,5.030534351145038441e-01,5.278625954198473691e-01
1.360000000000000000e+03,8.499999999999999778e-01,5.036764705882352811e-01,0.000000000000000000e+00
1.410000000000000000e+03,8.617021276595744350e-01,5.017730496453900457e-01,5.191489361702127381e-01
1.460000000000000000e+03,8.469178082191780588e-01,5.003424657534246700e-01,0.000000000000000000e+00
1.510000000000000000e+03,8.533112582781456901e-01,5.076158940397350605e-01,5.281456953642383878e-01
1.310000000000000000e+03,8.431297709923664119e-01,5.068702290076335659e-01,5.248091603053435250e-01
1.360000000000000000e+03,8.415441176470588314e-01,5.091911764705882026e-01,5.238970588235294379e-01
1.410000000000000000e+03,8.464539007092198863e-01,5.014184397163120588e-01,5.241134751773049993e-01
1.460000000000000000e+03,8.438356164383561397e-01,5.030821917808219190e-01,5.277397260273972712e-01
1.510000000000000000e+03,8.456953642384106296e-01,5.135761589403973204e-01,5.254966887417218402e-01
1.310000000000000000e+03,8.587786259541985157e-01,5.187022900763358368e-01,5.293893129770992356e-01
1.360000000000000000e+03,8.591911764705881804e-01,5.007352941176470562e-01,5.253676470588235503e-01
1.410000000000000000e+03,8.322695035460992985e-01,5.060283687943262221e-01,5.265957446808510189e-01
1.460000000000000000e+03,8.421232876712329007e-01,5.078767123287670771e-01,5.219178082191781032e-01
1.510000000000000000e+03,8.470198675496688479e-01,5.082781456953642252e-01,5.241721854304636219e-01
1.310000000000000000e+03,8.541984732824426940e-01,5.003816793893129944e-01,0.000000000000000000e+00
1.360000000000000000e+03,8.466911764705882248e-01,5.003676470588235281e-01,0.000000000000000000e+00
1.410000000000000000e+03,8.517730496453900235e-01,5.067375886524823070e-01,5.219858156028368557e-01
1.460000000000000000e+03,8.510273972602739878e-01,5.030821917808219190e-01,5.243150684931506822e-01
1.510000000000000000e+03,8.509933774834437248e-01,5.046357615894039306e-01,5.241721854304636219e-01
1.310000000000000000e+03,8.530534351145038219e-01,5.255725190839695138e-01,5.309160305343511022e-01
1.360000000000000000e+03,8.547794117647058432e-01,5.102941176470587870e-01,5.246323529411764941e-01
1.410000000000000000e+03,8.390070921985816055e-01,5.209219858156027838e-01,5.312056737588652933e-01
1.460000000000000000e+03,8.537671232876712368e-01,5.017123287671232390e-01,5.260273972602739212e-01
1.510000000000000000e+03,8.662251655629139568e-01,5.089403973509933898e-01,5.235099337748344572e-01
1.310000000000000000e+03,8.427480916030534175e-01,5.106870229007633988e-01,5.301526717557252244e-01
1.360000000000000000e+03,8.602941176470588758e-01,5.099264705882352589e-01,5.209558823529412130e-01
1.410000000000000000e+03,8.336879432624113573e-01,5.067375886524823070e-01,0.000000000000000000e+00
1.460000000000000000e+03,8.431506849315067997e-01,5.160958904109589351e-01,5.253424657534246922e-01
1.510000000000000000e+03,8.516556291390728894e-01,5.006622516556291647e-01,5.258278145695364225e-01
1.310000000000000000e+03,8.557251908396946716e-01,5.194656488549618256e-01,5.270992366412213803e-01
1.360000000000000000e+03,8.393382352941176627e-01,5.194852941176471006e-01,5.279411764705882470e-01
1.410000000000000000e+03,8.425531914893616969e-01,5.056737588652482351e-01,5.255319148936170581e-01
1.460000000000000000e+03,8.482876712328767388e-01,5.143835616438355851e-01,5.280821917808219412e-01
1.510000000000000000e+03,8.539735099337748547e-01,5.059602649006622599e-01,5.284768211920529701e-01
1.310000000000000000e+03,8.561068702290076660e-01,5.057251908396946938e-01,5.232824427480916585e-01
1.360000000000000000e+03,8.499999999999999778e-01,5.227941176470588536e-01,5.272058823529411908e-01
1.410000000000000000e+03,8.400709219858155663e-01,5.078014184397162678e-01,5.287234042553191626e-01
1.460000000000000000e+03,8.455479452054794898e-01,5.003424657534246700e-01,0.000000000000000000e+00
1.510000000000000000e+03,8.536423841059602724e-01,5.059602649006622599e-01,5.284768211920529701e-01
1.310000000000000000e+03,8.488549618320611057e-01,5.003816793893129944e-01,0.000000000000000000e+00
1.360000000000000000e+03,8.540441176470587870e-01,5.022058823529411686e-01,5.257352941176470784e-01
1.410000000000000000e+03,8.666666666666666963e-01,5.081560283687943658e-01,5.251773049645389602e-01
1.460000000000000000e+03,8.520547945205479978e-01,5.133561643835616861e-01,5.284246575342466112e-01
1.510000000000000000e+03,8.443708609271523002e-01,5.026490066225165476e-01,0.000000000000000000e+00
1.310000000000000000e+03,8.645038167938930984e-01,5.133587786259542485e-01,5.229007633587786641e-01
1.360000000000000000e+03,8.492647058823529216e-01,5.073529411764705621e-01,5.316176470588235281e-01
1.410000000000000000e+03,8.585106382978723305e-01,5.074468085106382809e-01,5.258865248226950451e-01
1.460000000000000000e+03,8.363013698630137327e-01,5.003424657534246700e-01,5.267123287671232612e-01
1.510000000000000000e+03,8.433774834437086643e-01,5.145695364238410674e-01,5.258278145695364225e-01
1.310000000000000000e+03,8.404580152671755622e-01,5.057251908396946938e-01,5.286259541984732468e-01
1.360000000000000000e+03,8.529411764705882026e-01,5.029411764705882248e-01,5.286764705882353033e-01
1.410000000000000000e+03,8.301418439716311548e-01,5.173758865248226924e-01,5.329787234042553390e-01
1.460000000000000000e+03,8.397260273972603217e-01,5.003424657534246700e-01,0.000000000000000000e+00
1.510000000000000000e+03,8.364238410596026574e-01,5.109271523178807728e-01,5.268211920529801695e-01
1.310000000000000000e+03,8.503816793893129722e-01,5.080152671755725491e-01,5.240458015267175362e-01
1.360000000000000000e+03,8.488970588235293935e-01,5.080882352941176183e-01,5.261029411764706065e-01
1.410000000000000000e+03,8.485815602836879190e-01,5.131205673758865160e-01,5.280141843971630777e-01
1.460000000000000000e+03,8.441780821917808098e-01,5.017123287671232390e-01,5.291095890410958402e-01
1.510000000000000000e+03,8.509933774834437248e-01,5.059602649006622599e-01,5.268211920529801695e-01
1.310000000000000000e+03,8.519083969465648387e-01,5.007633587786259888e-01,5.209923664122136922e-01
1.360000000000000000e+03,8.529411764705882026e-01,5.025735294117646967e-01,5.250000000000000222e-01
1.410000000000000000e+03,8.446808510638298406e-01,5.003546099290779869e-01,0.000000000000000000e+00
1.460000000000000000e+03,8.458904109589041598e-01,5.003424657534246700e-01,0.000000000000000000e+00
1.510000000000000000e+03,8.456953642384106296e-01,5.109271523178807728e-01,5.248344370860926755e-01
1.310000000000000000e+03,8.576335877862595325e-01,5.118320610687022709e-01,5.255725190839695138e-01
1.360000000000000000e+03,8.580882352941175961e-01,5.091911764705882026e-01,5.187500000000000444e-01
1.410000000000000000e+03,8.390070921985816055e-01,5.046099290780141633e-01,5.234042553191489144e-01
1.460000000000000000e+03,8.458904109589041598e-01,5.003424657534246700e-01,0.000000000000000000e+00
1.510000000000000000e+03,8.529801324503311077e-01,5.192052980132449980e-01,5.317880794701986824e-01
1.310000000000000000e+03,8.332061068702290019e-01,5.064885496183205715e-01,5.301526717557252244e-01
1.360000000000000000e+03,8.477941176470588092e-01,5.033088235294117530e-01,5.268382352941176627e-01
1.410000000000000000e+03,8.460992907801418994e-01,5.039007092198581894e-01,5.294326241134751365e-01
1.460000000000000000e+03,8.462328767123287188e-01,5.006849315068493400e-01,5.222602739726027732e-01
1.510000000000000000e+03,8.367549668874172397e-01,5.023178807947019653e-01,5.274834437086092231e-01
1.310000000000000000e+03,8.431297709923664119e-01,5.003816793893129944e-01,0.000000000000000000e+00
1.360000000000000000e+03,8.463235294117646967e-01,5.099264705882352589e-01,5.224264705882353255e-01
1.410000000000000000e+03,8.496453900709219909e-01,5.017730496453900457e-01,5.329787234042553390e-01
1.460000000000000000e+03,8.421232876712329007e-01,5.102739726027397671e-01,5.267123287671232612e-01
1.510000000000000000e+03,8.533112582781456901e-01,5.105960264900661905e-01,5.271523178807947518e-01
1.310000000000000000e+03,8.625954198473282375e-01,5.080152671755725491e-01,5.251908396946565194e-01
1.360000000000000000e+03,8.301470588235294601e-01,5.058823529411764497e-01,5.308823529411764719e-01
1.410000000000000000e+03,8.283687943262411091e-01,5.010638297872340718e-01,5.265957446808510189e-01
1.460000000000000000e+03,8.479452054794520688e-01,5.078767123287670771e-01,5.246575342465753522e-01
1.510000000000000000e+03,8.410596026490065880e-01,5.033112582781457123e-01,0.000000000000000000e+00
1.310000000000000000e+03,8.587786259541985157e-01,5.133587786259542485e-01,5.286259541984732468e-01
1.360000000000000000e+03,8.172794117647058654e-01,5.051470588235293935e-01,5.261029411764706065e-01
1.410000000000000000e+03,8.570921985815602717e-01,5.049645390070921502e-01,5.237588652482269014e-01
1.460000000000000000e+03,8.523972602739725568e-01,5.003424657534246700e-01,0.000000000000000000e+00
1.510000000000000000e+03,8.473509933774834302e-01,5.046357615894039306e-01,5.298013245033112995e-01
1.310000000000000000e+03,8.450381679389312728e-01,5.003816793893129944e-01,0.000000000000000000e+00
1.360000000000000000e+03,8.507352941176470340e-01,5.069852941176470340e-01,5.279411764705882470e-01
1.410000000000000000e+03,8.503546099290779647e-01,5.056737588652482351e-01,5.280141843971630777e-01
1.460000000000000000e+03,8.571917808219178259e-01,5.089041095890410871e-01,5.232876712328766722e-01
1.510000000000000000e+03,8.503311258278145601e-01,5.149006622516556497e-01,5.258278145695364225e-01
1.310000000000000000e+03,8.385496183206107013e-01,5.171755725190839703e-01,5.267175572519083859e-01
1.360000000000000000e+03,8.441176470588235281e-01,5.102941176470587870e-01,5.253676470588235503e-01
1.410000000000000000e+03,8.432624113475177818e-01,5.053191489361702482e-01,5.329787234042553390e-01
1.460000000000000000e+03,8.332191780821918137e-01,5.116438356164383361e-01,5.407534246575342873e-01
1.510000000000000000e+03,8.592715231788079500e-01,5.139072847682119027e-01,5.298013245033112995e-01
1.310000000000000000e+03,8.454198473282442672e-01,5.209923664122136922e-01,5.259541984732823972e-01
1.360000000000000000e+03,8.345588235294117974e-01,5.080882352941176183e-01,5.305147058823529438e-01
1.410000000000000000e+03,8.613475177304964481e-01,5.074468085106382809e-01,5.262411347517730320e-01
1.460000000000000000e+03,8.482876712328767388e-01,5.023972602739725790e-01,5.287671232876712812e-01
1.510000000000000000e+03,8.400662251655629520e-01,5.155629139072848144e-01,5.288079470198675525e-01
1.310000000000000000e+03,8.580152671755725269e-01,5.003816793893129944e-01,0.000000000000000000e+00
1.360000000000000000e+03,8.419117647058823595e-01,5.180147058823529882e-01,5.286764705882353033e-01
1.410000000000000000e+03,8.507092198581560627e-01,5.021276595744680327e-01,5.269503546099291169e-01
1.460000000000000000e+03,8.417808219178082307e-01,5.126712328767123461e-01,5.263698630136985912e-01
1.510000000000000000e+03,8.427152317880794996e-01,5.086092715231788075e-01,5.284768211920529701e-01
1.310000000000000000e+03,8.553435114503816772e-01,5.187022900763358368e-01,5.240458015267175362e-01
1.360000000000000000e+03,8.433823529411764719e-01,5.055147058823529216e-01,5.279411764705882470e-01
1.410000000000000000e+03,8.425531914893616969e-01,5.010638297872340718e-01,5.301418439716312214e-01
1.460000000000000000e+03,8.404109589041095507e-01,5.119863013698630061e-01,5.291095890410958402e-01
1.510000000000000000e+03,8.427152317880794996e-01,5.139072847682119027e-01,5.271523178807947518e-01
1.310000000000000000e+03,8.515267175572519553e-01,5.125954198473282597e-01,5.206106870229008088e-01
1.360000000000000000e+03,8.518382352941176183e-01,5.022058823529411686e-01,5.283088235294117752e-01
1.410000000000000000e+03,8.478723404255319451e-01,5.039007092198581894e-01,5.230496453900709275e-01
1.460000000000000000e+03,8.376712328767123017e-01,5.123287671232876761e-01,5.277397260273972712e-01
1.510000000000000000e+03,8.453642384105960472e-01,5.069536423841060069e-01,5.268211920529801695e-01
1.310000000000000000e+03,8.416030534351145453e-01,5.045801526717557106e-01,5.282442748091602525e-01
1.360000000000000000e+03,8.511029411764705621e-01,5.084558823529411464e-01,5.235294117647059098e-01
1.410000000000000000e+03,8.382978723404255206e-01,5.049645390070921502e-01,5.358156028368794566e-01
1.460000000000000000e+03,8.410958904109588907e-01,5.023972602739725790e-01,5.267123287671232612e-01
1.510000000000000000e+03,8.556291390728476554e-01,5.062913907284768422e-01,0.000000000000000000e+00
1.310000000000000000e+03,8.496183206106869834e-01,5.114503816793892765e-01,5.232824427480916585e-01
1.360000000000000000e+03,8.558823529411764275e-01,5.003676470588235281e-01,5.246323529411764941e-01
1.410000000000000000e+03,8.382978723404255206e-01,5.117021276595744572e-01,5.184397163120567642e-01
1.460000000000000000e+03,8.520547945205479978e-01,5.041095890410959290e-01,5.246575342465753522e-01
1.510000000000000000e+03,8.443708609271523002e-01,5.135761589403973204e-01,5.301324503311258818e-01
1.310000000000000000e+03,8.435114503816794063e-01,5.080152671755725491e-01,5.274809160305343747e-01
1.360000000000000000e+03,8.411764705882353033e-01,5.044117647058823373e-01,5.323529411764705843e-01
1.410000000000000000e+03,8.528368794326240954e-01,5.003546099290779869e-01,0.000000000000000000e+00
1.460000000000000000e+03,8.520547945205479978e-01,5.003424657534246700e-01,0.000000000000000000e+00
1.510000000000000000e+03,8.549668874172184907e-01,5.129139072847682668e-01,5.238410596026490396e-01
1.310000000000000000e+03,8.572519083969465381e-01,5.003816793893129944e-01,0.000000000000000000e+00
1.360000000000000000e+03,8.577205882352940680e-01,5.022058823529411686e-01,5.272058823529411908e-01
1.410000000000000000e+03,8.450354609929078276e-01,5.195035460992907250e-01,5.276595744680850908e-01
1.460000000000000000e+03,8.554794520547944758e-01,5.078767123287670771e-01,5.222602739726027732e-01
1.510000000000000000e+03,8.460264900662252119e-01,5.132450331125827381e-01,5.268211920529801695e-01
1.310000000000000000e+03,8.538167938931298107e-01,5.026717557251908497e-01,5.251908396946565194e-01
1.360000000000000000e+03,8.566176470588234837e-01,5.066176470588235059e-01,5.275735294117647189e-01
1.410000000000000000e+03,8.432624113475177818e-01,5.209219858156027838e-01,5.287234042553191626e-01
1.460000000000000000e+03,8.465753424657533888e-01,5.006849315068493400e-01,5.273972602739726012e-01
1.510000000000000000e+03,8.473509933774834302e-01,5.158940397350992857e-01,5.291390728476821348e-01
1.310000000000000000e+03,8.538167938931298107e-01,5.022900763358778553e-01,5.255725190839695138e-01
1.360000000000000000e+03,8.573529411764705399e-01,5.106617647058823151e-01,5.275735294117647189e-01
1.410000000000000000e+03,8.464539007092198863e-01,5.021276595744680327e-01,0.000000000000000000e+00
1.460000000000000000e+03,8.517123287671233278e-01,5.058219178082191680e-01,5.198630136986300831e-01
1.510000000000000000e+03,8.413907284768211703e-01,5.069536423841060069e-01,5.254966887417218402e-01
1.310000000000000000e+03,8.477099236641221225e-01,5.229007633587786641e-01,5.259541984732823972e-01
1.360000000000000000e+03,8.404411764705882470e-01,5.003676470588235281e-01,0.000000000000000000e+00
1.410000000000000000e+03,8.507092198581560627e-01,5.117021276595744572e-01,5.319148936170212671e-01
1.460000000000000000e+03,8.520547945205479978e-01,5.013698630136986800e-01,5.243150684931506822e-01
1.510000000000000000e+03,8.526490066225165254e-01,5.062913907284768422e-01,5.238410596026490396e-01
1.310000000000000000e+03,8.522900763358778331e-01,5.019083969465648609e-01,5.209923664122136922e-01
1.360000000000000000e+03,8.555147058823528994e-01,5.161764705882353477e-01,5.238970588235294379e-01
1.410000000000000000e+03,8.386524822695035075e-01,5.180851063829787773e-01,5.329787234042553390e-01
1.460000000000000000e+03,8.345890410958903827e-01,5.003424657534246700e-01,5.263698630136985912e-01
1.510000000000000000e+03,8.357615894039734927e-01,5.013245033112583293e-01,5.241721854304636219e-01
1.310000000000000000e+03,8.293893129770992800e-01,5.129770992366412541e-01,5.305343511450382188e-01
1.360000000000000000e+03,8.540441176470587870e-01,5.055147058823529216e-01,5.257352941176470784e-01
1.410000000000000000e+03,8.329787234042552724e-01,5.152482269503546597e-01,5.294326241134751365e-01
1.460000000000000000e+03,8.400684931506848807e-01,5.051369863013698280e-01,5.284246575342466112e-01
1.510000000000000000e+03,8.483443708609271772e-01,5.125827814569536844e-01,5.281456953642383878e-01
1.310000000000000000e+03,8.496183206106869834e-01,5.095419847328244156e-01,5.263358778625953915e-01
1.360000000000000000e+03,8.522058823529411464e-01,5.091911764705882026e-01,5.378676470588235059e-01
1.410000000000000000e+03,8.482269503546099321e-01,5.191489361702127381e-01,5.312056737588652933e-01
1.460000000000000000e+03,8.558219178082191458e-01,5.089041095890410871e-01,5.273972602739726012e-01
1.510000000000000000e+03,8.539735099337748547e-01,5.023178807947019653e-01,5.248344370860926755e-01
1.310000000000000000e+03,8.503816793893129722e-01,5.003816793893129944e-01,0.000000000000000000e+00
1.360000000000000000e+03,8.375000000000000222e-01,5.088235294117646745e-01,5.308823529411764719e-01
1.410000000000000000e+03,8.425531914893616969e-01,5.180851063829787773e-01,5.326241134751773521e-01
1.460000000000000000e+03,8.476027397260273988e-01,5.130136986301370161e-01,5.243150684931506822e-01
1.510000000000000000e+03,8.493377483443708131e-01,5.072847682119204782e-01,5.268211920529801695e-01
1.310000000000000000e+03,8.511450381679389610e-01,5.049618320610687050e-01,5.251908396946565194e-01
1.360000000000000000e+03,8.569852941176470118e-01,5.124999999999999556e-01,5.253676470588235503e-01
1.410000000000000000e+03,8.354609929078014030e-01,5.014184397163120588e-01,0.000000000000000000e+00
1.460000000000000000e+03,8.647260273972602329e-01,5.058219178082191680e-01,5.212328767123287632e-01
1.510000000000000000e+03,8.427152317880794996e-01,5.155629139072848144e-01,5.241721854304636219e-01
1.310000000000000000e+03,8.374045801526717181e-01,5.034351145038168385e-01,5.232824427480916585e-01
1.360000000000000000e+03,8.555147058823528994e-01,5.124999999999999556e-01,5.250000000000000222e-01
1.410000000000000000e+03,8.578014184397163566e-01,5.184397163120567642e-01,5.262411347517730320e-01
1.460000000000000000e+03,8.431506849315067997e-01,5.178082191780821741e-01,5.325342465753424293e-01
1.510000000000000000e+03,8.453642384105960472e-01,5.043046357615894593e-01,5.274834437086092231e-01
1.310000000000000000e+03,8.404580152671755622e-01,5.061068702290076882e-01,5.316793893129770909e-01
1.360000000000000000e+03,8.499999999999999778e-01,5.029411764705882248e-01,5.275735294117647189e-01
1.410000000000000000e+03,8.379432624113475336e-01,5.046099290780141633e-01,5.262411347517730320e-01
1.460000000000000000e+03,8.465753424657533888e-01,5.003424657534246700e-01,0.000000000000000000e+00
1.510000000000000000e+03,8.377483443708608757e-01,5.122516556291391021e-01,5.298013245033112995e-01
